seven	12.36036279099062
rest	32.39085864898516
seven	62.40472407604102
rest	82.4216094110161
seven	112.44265644199913
rest	132.4580204479862
seven	162.4780488969991
rest	182.49461729999166
seven	212.5173227530322
rest	232.53954482101835
seven	262.55723898502765
rest	282.57240524399094
end	312.57489477301715
